trial,action,reward,q0,q1,q2
354,1,7.518271506153877,5.052961828393636,8.398369169181624,2.5889714495431835
355,1,8.520447184712555,5.052961828393636,8.410576970734716,2.5889714495431835
356,1,7.447726427998786,5.052961828393636,8.314291916461123,2.5889714495431835
357,1,8.43552385639919,5.052961828393636,8.32641511045493,2.5889714495431835
358,1,6.557077896214373,5.052961828393636,8.149481389030875,2.5889714495431835
359,1,9.836267202747004,5.052961828393636,8.318159970402487,2.5889714495431835
360,1,6.529977040377251,5.052961828393636,8.139341677399964,2.5889714495431835
361,1,5.572305851918799,5.052961828393636,7.882638094851847,2.5889714495431835
362,1,8.100174578335471,5.052961828393636,7.904391743200209,2.5889714495431835
363,1,8.591587456960639,5.052961828393636,7.973111314576252,2.5889714495431835
364,1,6.3255946042050795,5.052961828393636,7.808359643539135,2.5889714495431835
365,1,8.998144142504353,5.052961828393636,7.927338093435657,2.5889714495431835
366,0,3.652395723641148,4.912905217918388,7.927338093435657,2.5889714495431835
367,1,8.570056805843173,4.912905217918388,7.9916099646764085,2.5889714495431835
368,1,6.9768629800256985,4.912905217918388,7.890135266211337,2.5889714495431835
369,1,8.468498649579672,4.912905217918388,7.9479716045481705,2.5889714495431835
370,1,7.555988644212052,4.912905217918388,7.908773308514559,2.5889714495431835
371,1,6.042251268446427,4.912905217918388,7.722121104507746,2.5889714495431835
